bucket,venue,file,pages,status,text_chars,pre_invalid_chars,cutoff_found,cutoff_heading,path
NEURIPS,NEURIPS_2025,Native_Segmentation_Vision_Transformers.pdf,21,ok,75711,38580,True,References,obsidian-vault/paperPDFs/NEURIPS_2025/Native_Segmentation_Vision_Transformers.pdf
NEURIPS,NEURIPS_2025,UniRelight_Learning_Joint_Decomposition_and_Synthesis_for_Video_Relighting.pdf,18,ok,60124,34763,True,References,obsidian-vault/paperPDFs/NEURIPS_2025/UniRelight_Learning_Joint_Decomposition_and_Synthesis_for_Video_Relighting.pdf
SIGGRAPH,SIGGRAPH_2022,Artemis_Articulated_Neural_Pets_With_Appearance_and_Motion_Synthesis.pdf,2,ok,4639,4639,False,,obsidian-vault/paperPDFs/SIGGRAPH_2022/Artemis_Articulated_Neural_Pets_With_Appearance_and_Motion_Synthesis.pdf
SIGGRAPH,SIGGRAPH_2022,CLIP2StyleGAN_Unsupervised_Extraction_of_StyleGAN_Edit_Directions.pdf,17,ok,56782,32772,True,6. Acknowledgement,obsidian-vault/paperPDFs/SIGGRAPH_2022/CLIP2StyleGAN_Unsupervised_Extraction_of_StyleGAN_Edit_Directions.pdf
SIGGRAPH,SIGGRAPH_2022,Clustered_Vector_Textures.pdf,23,ok,74562,50129,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/Clustered_Vector_Textures.pdf
SIGGRAPH,SIGGRAPH_2022,DEF_Deep_Estimation_of_Sharp_Geometric_Features_in_3D_Shapes.pdf,29,ok,137803,94136,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/DEF_Deep_Estimation_of_Sharp_Geometric_Features_in_3D_Shapes.pdf
SIGGRAPH,SIGGRAPH_2022,EAMM_One_Shot_Emotional_Talking_Face_via_Audio_based_Emotion_Aware_Motion_Model.pdf,10,ok,55098,39508,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/EAMM_One_Shot_Emotional_Talking_Face_via_Audio_based_Emotion_Aware_Motion_Model.pdf
SIGGRAPH,SIGGRAPH_2022,EARS_Efficiency_aware_Russian_Roulette_and_Splitting.pdf,14,ok,75122,63478,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/EARS_Efficiency_aware_Russian_Roulette_and_Splitting.pdf
SIGGRAPH,SIGGRAPH_2022,Estimation_of_Yarn_level_Simulation_Models_for_Production_Fabrics.pdf,15,ok,84249,73165,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/Estimation_of_Yarn_level_Simulation_Models_for_Production_Fabrics.pdf
SIGGRAPH,SIGGRAPH_2022,Learning_to_Get_Up.pdf,14,ok,68756,43849,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2022/Learning_to_Get_Up.pdf
SIGGRAPH,SIGGRAPH_2022,Towards_Practical_Physical_optics_Rendering.pdf,24,ok,139772,113660,True,REFERENCES,obsidian-vault/paperPDFs/SIGGRAPH_2022/Towards_Practical_Physical_optics_Rendering.pdf
SIGGRAPH,SIGGRAPH_2023,A_Practical_Walk_on_Boundary_Method_for_Boundary_Value_Problems.pdf,16,ok,83878,64504,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Practical_Walk_on_Boundary_Method_for_Boundary_Value_Problems.pdf
SIGGRAPH,SIGGRAPH_2023,Contact_Edit_Artist_Tools_for_Intuitive_Modeling_of_Hand_object_Interactions.pdf,20,ok,91416,72603,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2023/Contact_Edit_Artist_Tools_for_Intuitive_Modeling_of_Hand_object_Interactions.pdf
SIGGRAPH,SIGGRAPH_2023,SpongeCake_A_Layered_Microflake_Surface_Appearance_Model.pdf,13,ok,5426,5426,False,,obsidian-vault/paperPDFs/SIGGRAPH_2023/SpongeCake_A_Layered_Microflake_Surface_Appearance_Model.pdf
SIGGRAPH,SIGGRAPH_2023,StyleAvatar_Real_time_Photo_realistic_Neural_Portrait_Avatar_From_a_Single_Video.pdf,10,ok,54810,35687,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2023/StyleAvatar_Real_time_Photo_realistic_Neural_Portrait_Avatar_From_a_Single_Video.pdf
SIGGRAPH,SIGGRAPH_2023,Symmetric_Volume_Maps_Order_invariant_Volumetric_Mesh_Correspondence_With_Free_Boundary.pdf,12,ok,61627,50743,True,REFERENCES,obsidian-vault/paperPDFs/SIGGRAPH_2023/Symmetric_Volume_Maps_Order_invariant_Volumetric_Mesh_Correspondence_With_Free_Boundary.pdf
SIGGRAPH,SIGGRAPH_2024,3Doodle_Compact_Abstraction_of_Objects_With_3D_Strokes.pdf,13,ok,62786,41015,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2024/3Doodle_Compact_Abstraction_of_Objects_With_3D_Strokes.pdf
SIGGRAPH,SIGGRAPH_2024,A_Differential_Monte_Carlo_Solver_for_the_Poisson_Equation.pdf,10,ok,41301,34093,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Differential_Monte_Carlo_Solver_for_the_Poisson_Equation.pdf
SIGGRAPH,SIGGRAPH_2024,A_Heat_Method_for_Generalized_Signed_Distance.pdf,79,ok,250165,223460,True,References,obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Heat_Method_for_Generalized_Signed_Distance.pdf
SIGGRAPH,SIGGRAPH_2024,Self_supervised_Video_Defocus_Deblurring_With_Atlas_Learning.pdf,10,ok,43767,34105,True,References,obsidian-vault/paperPDFs/SIGGRAPH_2024/Self_supervised_Video_Defocus_Deblurring_With_Atlas_Learning.pdf
SIGGRAPH,SIGGRAPH_2024,Specular_Polynomials.pdf,28,ok,124687,73743,True,References,obsidian-vault/paperPDFs/SIGGRAPH_2024/Specular_Polynomials.pdf
SIGGRAPH,SIGGRAPH_2024,TexSliders_Diffusion_based_Texture_Editing_in_CLIP_Space.pdf,11,ok,52105,40816,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2024/TexSliders_Diffusion_based_Texture_Editing_in_CLIP_Space.pdf
SIGGRAPH,SIGGRAPH_2024,ThemeStation_Generating_Theme_aware_3D_Assets_From_Few_Exemplars.pdf,13,ok,57295,38253,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2024/ThemeStation_Generating_Theme_aware_3D_Assets_From_Few_Exemplars.pdf
SIGGRAPH,SIGGRAPH_2025,Assessing_Learned_Models_for_Phase-only_Hologram_Compression.pdf,2,ok,10133,8614,True,REFERENCES,obsidian-vault/paperPDFs/SIGGRAPH_2025/Assessing_Learned_Models_for_Phase-only_Hologram_Compression.pdf
SIGGRAPH,SIGGRAPH_2025,Capsule_Efficient_Player_Isolation_for_Datacenters.pdf,10,ok,48920,19884,True,7. Acknowledgments,obsidian-vault/paperPDFs/SIGGRAPH_2025/Capsule_Efficient_Player_Isolation_for_Datacenters.pdf
SIGGRAPH,SIGGRAPH_2025,Geometric_Contact_Potential.pdf,24,ok,126037,92024,True,ACKNOWLEDGMENTS,obsidian-vault/paperPDFs/SIGGRAPH_2025/Geometric_Contact_Potential.pdf
