paper_id,title,venue,year,canonical_paper_link,canonical_code_link,category,pdf_path,pdf_sha256,analysis_path,analysis_level,schema_version,first_seen_at,last_seen_at,status,notes
arxiv:2310.06770,SWE-bench: Can Language Models Resolve Real-world Github Issues,ICLR 2024,2024,https://arxiv.org/abs/2310.06770,N/A,Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Validator_Driven_Feedback,paperPDFs/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Validator_Driven_Feedback/ICLR_2024/2024_SWE_bench_Can_Language_Models_Resolve_Real_world_Github_Issues.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Validator_Driven_Feedback/ICLR_2024/arxiv_2310.06770.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.08560,MemGPT: Towards LLMs as Operating Systems,arXiv 2023,2023,https://arxiv.org/abs/2310.08560,N/A,Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Reflective_Feedback,paperPDFs/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Reflective_Feedback/arXiv_2023/2023_MemGPT_Towards_LLMs_as_Operating_Systems.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Reflective_Feedback/arXiv_2023/arxiv_2310.08560.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.08582,Tree-Planner: Efficient Planning with Large Language Models,ICLR 2024,2024,https://arxiv.org/abs/2310.08582,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ICLR_2024/2024_Tree_Planner_Efficient_Planning_with_Large_Language_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ICLR_2024/arxiv_2310.08582.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.08588,Octopus: Embodied Vision-Language Programmer from Environmental Feedback,ECCV 2024,2024,https://arxiv.org/abs/2310.08588,N/A,Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/ECCV_2024/2024_Octopus_Embodied_Vision_Language_Programmer_from_Environmental_Feedback.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/ECCV_2024/arxiv_2310.08588.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.08901,Welfare Diplomacy: Benchmarking Language Model Cooperation,arXiv 2023,2023,https://arxiv.org/abs/2310.08901,N/A,Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning,paperPDFs/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/arXiv_2023/2023_Welfare_Diplomacy_Benchmarking_Language_Model_Cooperation.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/arXiv_2023/arxiv_2310.08901.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.08992,CodeChain: Towards Modular Code Generation Through Chain of Self-revisions with Representative Sub-modules,ICLR 2024,2024,https://arxiv.org/abs/2310.08992,N/A,Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning/ICLR_2024/2024_CodeChain_Towards_Modular_Code_Generation_Through_Chain_of_Self_revisions_with_Representative_Sub_modules.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning/ICLR_2024/arxiv_2310.08992.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.09711,LOVECon: Text-driven Training-Free Long Video Editing with ControlNet,Sci. China Inf. Sci. 2025,2025,https://arxiv.org/abs/2310.09711,https://github.com/zhijie-group/LOVECon,Controllable_Video_video_editing_Training_free_Editing_Model,paperPDFs/Controllable_Video_video_editing_Training_free_Editing_Model/Sci._China_Inf._Sci._2025/2025_LOVECon_Text_driven_Training_Free_Long_Video_Editing_with_ControlNet.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Training_free_Editing_Model/Sci._China_Inf._Sci._2025/arxiv_2310.09711.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.10134,CLIN: A Continually Learning Language Agent for Rapid Task Adaptation and Generalization,NeurIPS 2023,2023,https://arxiv.org/abs/2310.10134,N/A,Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Autonomous_Research_Agents,paperPDFs/Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Autonomous_Research_Agents/NeurIPS_2023/2023_CLIN_A_Continually_Learning_Language_Agent_for_Rapid_Task_Adaptation_and_Generalization.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Autonomous_Research_Agents/NeurIPS_2023/arxiv_2310.10134.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.10624,DynVideo-E: Harnessing Dynamic NeRF for Large-Scale Motion- and View-Change Human-Centric Video Editing,CVPR 2024,2024,https://arxiv.org/abs/2310.10624,https://showlab.github.io/DynVideo-E,Controllable_Video_video_editing_Non_diffusion_Editing_model,paperPDFs/Controllable_Video_video_editing_Non_diffusion_Editing_model/CVPR_2024/2024_DynVideo_E_Harnessing_Dynamic_NeRF_for_Large_Scale_Motion_and_View_Change_Human_Centric_Video_Editing.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Non_diffusion_Editing_model/CVPR_2024/arxiv_2310.10624.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.10701,Theory of mind for multi-agent collaboration via large language models,arXiv 2023,2023,https://arxiv.org/abs/2310.10701,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Theory_of_Mind_Augmented_Collaboration,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Theory_of_Mind_Augmented_Collaboration/arXiv_2023/2023_Theory_of_mind_for_multi_agent_collaboration_via_large_language_models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Theory_of_Mind_Augmented_Collaboration/arXiv_2023/arxiv_2310.10701.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",NeurIPS 2023,2023,https://arxiv.org/abs/2310.11511,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Interleaving_Reasoning_and_Search,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Interleaving_Reasoning_and_Search/NeurIPS_2023/2023_Self_RAG_Learning_to_Retrieve_Generate_and_Critique_through_Self_Reflection.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Interleaving_Reasoning_and_Search/NeurIPS_2023/arxiv_2310.11511.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.12823,AgentTuning: Enabling Generalized Agent Abilities for LLMs,ACL 2024,2024,https://arxiv.org/abs/2310.12823,N/A,Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Parametric_Adaptation,paperPDFs/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Parametric_Adaptation/ACL_2024/2024_AgentTuning_Enabling_Generalized_Agent_Abilities_for_LLMs.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Feedback_Mechanisms_Parametric_Adaptation/ACL_2024/arxiv_2310.12823.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.13227,ToolChain: Efficient Action Space Navigation in Large Language Models with A Search,arXiv 2023,2023,https://arxiv.org/abs/2310.13227,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Orchestration_based_Tool_Integration_Tool_Representations_for_Orchestration,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Orchestration_based_Tool_Integration_Tool_Representations_for_Orchestration/arXiv_2023/2023_ToolChain_Efficient_Action_Space_Navigation_in_Large_Language_Models_with_A_Search.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Orchestration_based_Tool_Integration_Tool_Representations_for_Orchestration/arXiv_2023/arxiv_2310.13227.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.15127,Open-Ended Instructable Embodied Agents with Memory-Augmented Large Language Models,EMNLP 2023,2023,https://arxiv.org/abs/2310.15127,N/A,Agentic_Reasoning_Applications_Embodied_Agents_Self_evolving_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Embodied_Agents_Self_evolving_Agentic_Reasoning/EMNLP_2023/2023_Open_Ended_Instructable_Embodied_Agents_with_Memory_Augmented_Large_Language_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Embodied_Agents_Self_evolving_Agentic_Reasoning/EMNLP_2023/arxiv_2310.15127.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.16400,Fuse Your Latents: Video Editing with Multi-source Latent Diffusion Models,ACM MM 2024,2024,https://arxiv.org/abs/2310.16400,N/A,Controllable_Video_video_editing_Training_free_Editing_Model,paperPDFs/Controllable_Video_video_editing_Training_free_Editing_Model/ACM_MM_2024/2024_Fuse_Your_Latents_Video_Editing_with_Multi_source_Latent_Diffusion_Models.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Training_free_Editing_Model/ACM_MM_2024/arxiv_2310.16400.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2310.20025,GoPlan: Goal-Conditioned Offline Reinforcement Learning by Planning with Learned Models,arXiv 2023,2023,https://arxiv.org/abs/2310.20025,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Decoupling_Decomposition,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Decoupling_Decomposition/arXiv_2023/2023_GoPlan_Goal_Conditioned_Offline_Reinforcement_Learning_by_Planning_with_Learned_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Decoupling_Decomposition/arXiv_2023/arxiv_2310.20025.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.00213,Consistent Video-to-Video Transfer Using Synthetic Dataset,ICLR 2024,2024,https://arxiv.org/abs/2311.00213,N/A,Controllable_Video_video_editing_Instruct_guided_Video_Editing,paperPDFs/Controllable_Video_video_editing_Instruct_guided_Video_Editing/ICLR_2024/2024_Consistent_Video_to_Video_Transfer_Using_Synthetic_Dataset.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Instruct_guided_Video_Editing/ICLR_2024/arxiv_2311.00213.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.00353,LatentWarp: Consistent Diffusion Latents for Zero-Shot Video-to-Video Translation,arXiv 2023,2023,https://arxiv.org/abs/2311.00353,N/A,Controllable_Video_video_editing_Training_free_Editing_Model,paperPDFs/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/2023_LatentWarp_Consistent_Diffusion_Latents_for_Zero_Shot_Video_to_Video_Translation.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/arxiv_2311.00353.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.01090,Infusion: Internal Diffusion for Video Inpainting,arXiv 2023,2023,https://arxiv.org/abs/2311.01090,N/A,Controllable_Video_video_editing_Video_Understanding,paperPDFs/Controllable_Video_video_editing_Video_Understanding/arXiv_2023/2023_Infusion_Internal_Diffusion_for_Video_Inpainting.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Video_Understanding/arXiv_2023/arxiv_2311.01090.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.04145,I2VGen-XL: High-Quality Image-to-Video Synthesis via Cascaded Diffusion Models,arXiv 2023,2023,https://arxiv.org/abs/2311.04145,N/A,Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation,paperPDFs/Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation/arXiv_2023/2023_I2VGen_XL_High_Quality_Image_to_Video_Synthesis_via_Cascaded_Diffusion_Models.pdf,N/A,PaperBite/papers/Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation/arXiv_2023/arxiv_2311.04145.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.04254,Everything of Thoughts: Defying the Law of Penrose Triangle for Thought Generation,ACL 2024,2024,https://arxiv.org/abs/2311.04254,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ACL_2024/2024_Everything_of_Thoughts_Defying_the_Law_of_Penrose_Triangle_for_Thought_Generation.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/ACL_2024/arxiv_2311.04254.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.05657,Agent Lumos: Unified and Modular Training for Open-Source Language Agents,ACL 2024,2024,https://arxiv.org/abs/2311.05657,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/ACL_2024/2024_Agent_Lumos_Unified_and_Modular_Training_for_Open_Source_Language_Agents.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/ACL_2024/arxiv_2311.05657.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.05772,ADaPT: As-Needed Decomposition and Planning with Language Models,NAACL 2024,2024,https://arxiv.org/abs/2311.05772,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/NAACL_2024/2024_ADaPT_As_Needed_Decomposition_and_Planning_with_Language_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/NAACL_2024/arxiv_2311.05772.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.05965,Large Language Models are Zero Shot Hypothesis Proposers,arXiv 2023,2023,https://arxiv.org/abs/2311.05965,N/A,Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2023/2023_Large_Language_Models_are_Zero_Shot_Hypothesis_Proposers.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2023/arxiv_2311.05965.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.08562,"MAgIC: Investigation of Large Language Model Powered Multi-Agent in Cognition, Adaptability, Rationality and Collaboration",EMNLP 2024,2024,https://arxiv.org/abs/2311.08562,N/A,Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning,paperPDFs/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/EMNLP_2024/2024_MAgIC_Investigation_of_Large_Language_Model_Powered_Multi_Agent_in_Cognition_Adaptability_Rationality_and_Collaboration.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/EMNLP_2024/arxiv_2311.08562.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.09265,FastBlend: a Powerful Model-Free Toolkit Making Video Stylization Easier,arXiv 2023,2023,https://arxiv.org/abs/2311.09265,https://github.com/Artiprocher/sd-webui-fastblend,Controllable_Video_video_editing_Training_free_Editing_Model,paperPDFs/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/2023_FastBlend_a_Powerful_Model_Free_Toolkit_Making_Video_Stylization_Easier.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/arxiv_2311.09265.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.10776,Chemist-X: Large Language Model-empowered Agent for Reaction Condition Recommendation in Chemical Synthesis,arXiv 2023,2023,https://arxiv.org/abs/2311.10776,N/A,Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2023/2023_Chemist_X_Large_Language_Model_empowered_Agent_for_Reaction_Condition_Recommendation_in_Chemical_Synthesis.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2023/arxiv_2311.10776.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.11697,Cut-and-Paste: Subject-Driven Video Editing with Attention Control,Neural Networks 2025,2025,https://arxiv.org/abs/2311.11697,N/A,Controllable_Video_video_editing_One_shot_Editing_Model,paperPDFs/Controllable_Video_video_editing_One_shot_Editing_Model/Neural_Networks_2025/2025_Cut_and_Paste_Subject_Driven_Video_Editing_with_Attention_Control.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_One_shot_Editing_Model/Neural_Networks_2025/arxiv_2311.11697.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.12052,MagicDance: Realistic Human Dance Video Generation with Motions & Facial Expressions Transfer,arXiv 2023,2023,https://arxiv.org/abs/2311.12052,https://boese0601.github.io/magicdance,Controllable_Video_video_generation_with_other_conditions_Pose_guided_Video_Generation,paperPDFs/Controllable_Video_video_generation_with_other_conditions_Pose_guided_Video_Generation/arXiv_2023/2023_MagicDance_Realistic_Human_Dance_Video_Generation_with_Motions_&_Facial_Expressions_Transfer.pdf,N/A,PaperBite/papers/Controllable_Video_video_generation_with_other_conditions_Pose_guided_Video_Generation/arXiv_2023/arxiv_2311.12052.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.12871,An embodied generalist agent in 3d world,ICML 2024,2024,https://arxiv.org/abs/2311.12871,N/A,Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/ICML_2024/2024_An_embodied_generalist_agent_in_3d_world.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/ICML_2024/arxiv_2311.12871.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.12886,AnimateAnything: Fine-Grained Open Domain Image Animation with Motion Guidance,arXiv 2023,2023,https://arxiv.org/abs/2311.12886,https://animationai.github.io/AnimateAnything,Controllable_Video_video_generation_with_other_conditions_Motion_guided_Video_Generation,paperPDFs/Controllable_Video_video_generation_with_other_conditions_Motion_guided_Video_Generation/arXiv_2023/2023_AnimateAnything_Fine_Grained_Open_Domain_Image_Animation_with_Motion_Guidance.pdf,N/A,PaperBite/papers/Controllable_Video_video_generation_with_other_conditions_Motion_guided_Video_Generation/arXiv_2023/arxiv_2311.12886.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.13608,Breathing Life Into Sketches Using Text-to-Video Priors,CVPR 2024,2024,https://arxiv.org/abs/2311.13608,N/A,Controllable_Video_video_editing_Video_Understanding,paperPDFs/Controllable_Video_video_editing_Video_Understanding/CVPR_2024/2024_Breathing_Life_Into_Sketches_Using_Text_to_Video_Priors.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Video_Understanding/CVPR_2024/arxiv_2311.13608.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.13743,FinMem: A Performance-Enhanced LLM Trading Agent with Layered Memory and Character Design,arXiv 2023,2023,https://arxiv.org/abs/2311.13743,N/A,Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory,paperPDFs/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory/arXiv_2023/2023_FinMem_A_Performance_Enhanced_LLM_Trading_Agent_with_Layered_Memory_and_Character_Design.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory/arXiv_2023/arxiv_2311.13743.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.14294,Decouple Content and Motion for Conditional Image-to-Video Generation,AAAI 2024,2024,https://arxiv.org/abs/2311.14294,N/A,Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation,paperPDFs/Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation/AAAI_2024/2024_Decouple_Content_and_Motion_for_Conditional_Image_to_Video_Generation.pdf,N/A,PaperBite/papers/Controllable_Video_video_generation_with_other_conditions_Image_guided_Video_Generation/AAAI_2024/arxiv_2311.14294.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.14343,Highly Detailed and Temporal Consistent Video Stylization via Synchronized Multi-Frame Diffusion,arXiv 2023,2023,https://arxiv.org/abs/2311.14343,N/A,Controllable_Video_video_editing_Training_free_Editing_Model,paperPDFs/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/2023_Highly_Detailed_and_Temporal_Consistent_Video_Stylization_via_Synchronized_Multi_Frame_Diffusion.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Training_free_Editing_Model/arXiv_2023/arxiv_2311.14343.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.15368,Flow-Guided Diffusion for Video Inpainting,arXiv 2023,2023,https://arxiv.org/abs/2311.15368,https://github.com/NevSNev/FGDVI,Controllable_Video_video_editing_Video_Understanding,paperPDFs/Controllable_Video_video_editing_Video_Understanding/arXiv_2023/2023_Flow_Guided_Diffusion_for_Video_Inpainting.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Video_Understanding/arXiv_2023/arxiv_2311.15368.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2311.15908,Enhancing Perceptual Quality in Video Super-Resolution through Temporally-Consistent Detail Synthesis using Diffusion Models,ECCV 2024,2024,https://arxiv.org/abs/2311.15908,https://github.com/claudiom4sir/StableVSR,Controllable_Video_video_editing_Video_Understanding,paperPDFs/Controllable_Video_video_editing_Video_Understanding/ECCV_2024/2024_Enhancing_Perceptual_Quality_in_Video_Super_Resolution_through_Temporally_Consistent_Detail_Synthesis_using_Diffusion_Models.pdf,N/A,PaperBite/papers/Controllable_Video_video_editing_Video_Understanding/ECCV_2024/arxiv_2311.15908.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
